latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
11.99394,108.89406,340.18,0.38,0.36,2013-09-02,0603,N,VIIRS,n,2,300.5,4.95,D,0
11.95259,108.84395,345.52,0.38,0.44,2014-01-07,0624,N,VIIRS,n,2,289.91,7.57,D,0
11.95298,108.84685,335.88,0.38,0.44,2014-01-07,0624,N,VIIRS,n,2,288.83,3.85,D,0
11.97945,108.83071,345.24,0.38,0.43,2014-01-07,0624,N,VIIRS,n,2,289.99,12.21,D,0
11.9626,108.86497,298.49,0.45,0.47,2014-02-06,1756,N,VIIRS,n,2,287.29,0.36,N,0
11.96014,108.86447,301.04,0.45,0.47,2014-02-06,1756,N,VIIRS,n,2,287.93,0.62,N,0
11.96595,108.82728,345.89,0.38,0.43,2014-02-08,0624,N,VIIRS,n,2,302.09,4.33,D,0
11.95387,108.86745,298.91,0.41,0.37,2014-02-15,1827,N,VIIRS,n,2,287.56,0.48,N,0
11.95776,108.89702,341.68,0.39,0.44,2014-02-24,0625,N,VIIRS,n,2,296.51,8.23,D,0
11.94225,108.84303,341.31,0.38,0.43,2014-02-24,0625,N,VIIRS,n,2,299.88,3.92,D,0
11.98561,108.85899,338.77,0.45,0.39,2014-03-03,0553,N,VIIRS,n,2,305.24,6.11,D,0
11.96014,108.86011,351.24,0.45,0.39,2014-03-03,0553,N,VIIRS,n,2,306.13,9.57,D,0
11.95892,108.89754,333.75,0.45,0.39,2014-03-03,0553,N,VIIRS,n,2,301.18,6.29,D,0
11.96376,108.85983,333.4,0.45,0.39,2014-03-03,0553,N,VIIRS,n,2,301.46,9.57,D,0
11.97747,108.80518,341.79,0.58,0.52,2014-03-04,0535,N,VIIRS,n,2,307.7,37.27,D,0
11.98206,108.80313,342,0.58,0.52,2014-03-04,0535,N,VIIRS,n,2,301.22,37.27,D,0
11.97305,108.88849,339.64,0.58,0.52,2014-03-04,0535,N,VIIRS,n,2,303.65,15.54,D,0
11.97226,108.88425,338.97,0.58,0.52,2014-03-04,0535,N,VIIRS,n,2,300.83,15.54,D,0
11.94931,108.85661,331.22,0.6,0.7,2014-03-05,0516,N,VIIRS,n,2,291.9,12.48,D,0
11.94839,108.85211,348.39,0.6,0.71,2014-03-05,0516,N,VIIRS,n,2,291.06,10.95,D,0
11.98844,108.85977,330.89,0.4,0.37,2014-03-08,0600,N,VIIRS,l,2,304.72,2.39,D,0
11.91485,108.8121,302.42,0.45,0.47,2014-03-10,1756,N,VIIRS,n,2,290.92,1.3,N,0
11.91436,108.81565,304.45,0.45,0.47,2014-03-10,1756,N,VIIRS,n,2,293.11,1.89,N,0
11.90972,108.81501,350.87,0.38,0.36,2014-03-13,0606,N,VIIRS,n,2,306.67,7.12,D,0
11.90917,108.81149,337.74,0.38,0.36,2014-03-13,0606,N,VIIRS,n,2,302.45,7.12,D,0
11.91303,108.81449,343.48,0.38,0.36,2014-03-13,0606,N,VIIRS,n,2,304.21,7.12,D,0
11.93236,108.80785,342.39,0.38,0.36,2014-03-13,0606,N,VIIRS,n,2,301.21,7.49,D,0
11.91249,108.81097,339.04,0.38,0.36,2014-03-13,0606,N,VIIRS,n,2,301.96,7.12,D,0
11.90079,108.82486,340.93,0.55,0.43,2014-03-14,0547,N,VIIRS,n,2,302.31,8.89,D,0
11.90334,108.82264,339.8,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,299,10.98,D,0
11.90866,108.82151,346.26,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,298.41,7.74,D,0
11.90924,108.82453,335.74,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,299.15,7.12,D,0
11.90539,108.82038,367,0.37,0.58,2014-03-15,0528,N,VIIRS,h,2,303.6,15.87,D,0
11.90649,108.82624,341.31,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,299.98,5.95,D,0
11.90814,108.81881,367,0.37,0.58,2014-03-15,0528,N,VIIRS,h,2,298.77,7.74,D,0
11.90229,108.81725,342.91,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,297.31,8.69,D,0
11.90592,108.82318,345.95,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,300.4,15.87,D,0
11.9049,108.81779,356.37,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,299.04,14.3,D,0
11.9028,108.81985,367,0.37,0.58,2014-03-15,0528,N,VIIRS,h,2,301.42,10.98,D,0
11.90392,108.82565,332.79,0.37,0.58,2014-03-15,0528,N,VIIRS,n,2,298.1,3.78,D,0
11.90296,108.85572,367,0.5,0.66,2014-03-16,0650,N,VIIRS,h,2,293.59,12.11,D,0
11.90342,108.8596,336.62,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,292.37,11.79,D,0
11.90248,108.85179,355.31,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,294.31,12.11,D,0
11.90151,108.84367,330.04,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,293.04,7.29,D,0
11.901,108.83944,336.37,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,293.45,4.14,D,0
11.90301,108.85803,367,0.5,0.66,2014-03-16,0650,N,VIIRS,h,2,293.54,14.22,D,0
11.90257,108.8541,367,0.5,0.66,2014-03-16,0650,N,VIIRS,h,2,293.64,14.22,D,0
11.90212,108.85014,338.1,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,293.26,12.92,D,0
11.90118,108.8419,336.62,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,293.26,8.16,D,0
11.93009,108.82383,333.42,0.5,0.66,2014-03-16,0650,N,VIIRS,n,2,290.13,11.65,D,0
11.90312,108.83742,342.58,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,308.3,7.3,D,0
11.92356,108.83427,349.27,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,310.34,18.14,D,0
11.92696,108.8337,354.22,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,312.47,18.14,D,0
11.92642,108.83,346.18,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,309.57,10.42,D,0
11.93036,108.83306,335.59,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,304.88,4.64,D,0
11.97812,108.80262,341.62,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,310.5,5.54,D,0
11.92534,108.82256,336.93,0.41,0.37,2014-03-18,0613,N,VIIRS,l,2,308.52,4.8,D,0
11.90335,108.83778,344.82,0.41,0.37,2014-03-18,0613,N,VIIRS,n,2,308.43,6.41,D,0
11.99633,108.86514,333.21,0.45,0.39,2014-03-19,0554,N,VIIRS,l,2,302.65,18.27,D,0
11.99215,108.86198,331.59,0.45,0.39,2014-03-19,0554,N,VIIRS,l,2,301.66,18.27,D,0
11.97683,108.8037,341.7,0.58,0.52,2014-03-20,0535,N,VIIRS,n,2,301.56,18.71,D,0
11.98139,108.80149,341.09,0.58,0.52,2014-03-20,0535,N,VIIRS,n,2,300.98,17.92,D,0
11.97755,108.80581,354.42,0.6,0.71,2014-03-21,0516,N,VIIRS,n,2,299.48,17.6,D,0
11.97692,108.80396,350.15,0.6,0.7,2014-03-21,0516,N,VIIRS,n,2,298.71,19.99,D,0
11.97982,108.80015,335.75,0.64,0.72,2014-03-21,0657,N,VIIRS,n,2,297.53,8.79,D,0
11.90706,108.82884,330.65,0.45,0.47,2014-03-25,0541,N,VIIRS,l,2,302.78,3.67,D,0
11.98019,108.80331,341.21,0.47,0.64,2014-03-26,0523,N,VIIRS,n,2,296.96,4.32,D,0
11.9836,108.80397,351.1,0.47,0.64,2014-03-26,0523,N,VIIRS,n,2,298.65,8.81,D,0
11.98574,108.80042,354.42,0.47,0.64,2014-03-26,0523,N,VIIRS,n,2,298.79,11.17,D,0
11.97393,108.80753,346.49,0.38,0.43,2014-03-28,0626,N,VIIRS,n,2,304.47,60.01,D,0
11.962,108.81956,338.71,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,300.42,34.34,D,0
11.90063,108.86248,334.92,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,299.13,2.84,D,0
11.9758,108.80644,332.05,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,295.22,3.69,D,0
11.97658,108.81111,333.62,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,295.69,3.69,D,0
11.97957,108.80505,331.2,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,298.76,5.96,D,0
11.98691,108.82503,333.89,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,299.05,5.12,D,0
11.98602,108.8197,352.24,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,300.06,11.33,D,0
11.99071,108.82384,331.9,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,298.16,5.16,D,0
11.98646,108.82185,349.98,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,300.09,7.11,D,0
11.98555,108.81663,333.28,0.54,0.42,2014-03-30,0548,N,VIIRS,n,2,297.56,7.11,D,0
11.92688,108.843,356.11,0.37,0.58,2014-03-31,0529,N,VIIRS,n,2,291.5,7,D,0
11.92764,108.84697,334.54,0.37,0.58,2014-03-31,0529,N,VIIRS,n,2,289.44,7.04,D,0
11.98659,108.86145,355.02,0.75,0.77,2014-04-01,0510,N,VIIRS,n,2,287.12,39.24,D,0
11.98781,108.86723,355,0.75,0.77,2014-04-01,0510,N,VIIRS,n,2,285.1,39.12,D,0
11.98677,108.80759,334.52,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,296.57,13.85,D,0
11.98731,108.81157,354.89,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,301.6,26.82,D,0
11.98955,108.82814,331.93,0.49,0.48,2014-04-02,0632,N,VIIRS,n,2,293.48,5.88,D,0
11.98281,108.81194,331.4,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,294.23,26.82,D,0
11.98519,108.81232,367,0.48,0.48,2014-04-02,0632,N,VIIRS,h,2,301.59,48.07,D,0
11.91536,108.81737,339.86,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,293.79,6.04,D,0
11.9205,108.82188,352.5,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,296.96,15.59,D,0
11.91978,108.81638,334.74,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,294.27,4.91,D,0
11.93879,108.82273,356.2,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,301.47,39.85,D,0
11.98494,108.82781,344.51,0.49,0.48,2014-04-02,0632,N,VIIRS,n,2,294.6,5.88,D,0
11.91604,108.82258,346.5,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,295.97,13.03,D,0
11.98727,108.82864,340.09,0.49,0.48,2014-04-02,0632,N,VIIRS,n,2,294.03,7.4,D,0
11.98467,108.80826,339.91,0.48,0.48,2014-04-02,0632,N,VIIRS,n,2,299.44,19.58,D,0
11.91551,108.83572,349.82,0.45,0.39,2014-04-04,0554,N,VIIRS,n,2,290.22,5.11,D,0
11.91618,108.83994,337.75,0.45,0.39,2014-04-04,0554,N,VIIRS,n,2,291.17,5.11,D,0
11.91194,108.83633,344.1,0.45,0.39,2014-04-04,0554,N,VIIRS,n,2,293.4,5.11,D,0
11.91452,108.8373,339.96,0.45,0.39,2014-04-04,0554,N,VIIRS,l,2,290.39,8.87,D,0
11.98876,108.8285,331.41,0.46,0.64,2014-04-11,0523,N,VIIRS,n,2,291.59,5.22,D,0
11.99452,108.89339,336.4,0.4,0.6,2014-04-12,0645,N,VIIRS,n,2,292.37,5.26,D,0
11.99294,108.89259,352.15,0.4,0.6,2014-04-12,0645,N,VIIRS,n,2,292.27,6.61,D,0
11.9925,108.8054,341.4,0.39,0.44,2014-04-13,0626,N,VIIRS,n,2,299.46,8.14,D,0
11.91213,108.82498,332.42,0.39,0.44,2014-04-13,0626,N,VIIRS,n,2,300.06,4.5,D,0
11.99016,108.88972,334.17,0.38,0.36,2014-04-14,0607,N,VIIRS,n,2,301.45,3.21,D,0
11.97419,108.83182,336.28,0.51,0.66,2014-04-17,0651,N,VIIRS,n,2,288.09,4.04,D,0
11.99003,108.86342,348.14,0.44,0.46,2014-04-26,0543,N,VIIRS,n,2,297.68,18.19,D,0
11.92481,108.88521,340.11,0.51,0.66,2015-01-14,0654,N,VIIRS,n,2,292.33,4.62,D,0
11.99064,108.83575,333.33,0.4,0.37,2015-01-22,0603,N,VIIRS,n,2,296.81,2.38,D,0
11.99399,108.83508,328.74,0.4,0.37,2015-01-22,0603,N,VIIRS,n,2,296.23,2.24,D,0
11.92721,108.88608,347.89,0.57,0.43,2015-01-26,0628,N,VIIRS,n,2,302.49,23.42,D,0
11.92874,108.88827,337.2,0.57,0.43,2015-01-26,0628,N,VIIRS,n,2,299,19.3,D,0
11.96294,108.82943,330.5,0.55,0.43,2015-01-28,0550,N,VIIRS,n,2,297.3,9.89,D,0
11.93136,108.88229,331.83,0.37,0.58,2015-01-29,0531,N,VIIRS,n,2,296.09,2.42,D,0
11.95536,108.86377,341.23,0.48,0.48,2015-01-31,0634,N,VIIRS,n,2,295.94,5.25,D,0
11.94517,108.878,342.84,0.48,0.48,2015-01-31,0634,N,VIIRS,n,2,300.88,15.96,D,0
11.94371,108.87872,349.78,0.48,0.48,2015-01-31,0634,N,VIIRS,n,2,300.13,14.02,D,0
11.94351,108.87611,331.67,0.47,0.39,2015-02-06,0621,N,VIIRS,n,2,297.97,5.61,D,0
11.95306,108.86545,330.07,0.57,0.43,2015-02-11,0628,N,VIIRS,n,2,298.46,6.49,D,0
11.94018,108.81853,332.51,0.38,0.36,2015-02-12,0609,N,VIIRS,n,2,298.77,2.5,D,0
11.91872,108.81107,345.54,0.38,0.36,2015-02-12,0609,N,VIIRS,n,2,302.52,3.7,D,0
11.93965,108.81501,331.38,0.38,0.36,2015-02-12,0609,N,VIIRS,n,2,297.99,2.38,D,0
11.96414,108.86503,347.68,0.38,0.36,2015-02-12,0609,N,VIIRS,n,2,299.58,6.39,D,0
11.93163,108.85213,336.29,0.41,0.37,2015-02-17,0615,N,VIIRS,n,2,297.85,3.31,D,0
11.92953,108.83765,330.46,0.41,0.37,2015-02-17,0615,N,VIIRS,n,2,298.66,2,D,0
11.90218,108.85974,340.23,0.46,0.39,2015-02-18,0556,N,VIIRS,n,2,300.48,4.15,D,0
11.92203,108.86324,342.42,0.4,0.37,2015-02-23,0602,N,VIIRS,n,2,298.61,9.65,D,0
11.91806,108.85998,331.36,0.4,0.37,2015-02-23,0602,N,VIIRS,n,2,298.43,2.9,D,0
11.97862,108.86279,332.42,0.55,0.43,2015-03-01,0550,N,VIIRS,n,2,293.19,4.62,D,0
11.92328,108.81877,346.78,0.55,0.43,2015-03-01,0550,N,VIIRS,n,2,300.68,5.42,D,0
11.97845,108.86063,338.44,0.55,0.43,2015-03-01,0550,N,VIIRS,n,2,292.96,5.47,D,0
11.95215,108.80001,304.2,0.38,0.36,2015-03-01,1824,N,VIIRS,n,2,291.35,0.86,N,0
11.90814,108.82653,354.25,0.41,0.37,2015-03-05,0615,N,VIIRS,n,2,309.99,7.01,D,0
11.92441,108.84294,347.65,0.41,0.37,2015-03-05,0615,N,VIIRS,n,2,306.95,7.33,D,0
11.92712,108.82187,339.22,0.46,0.39,2015-03-06,0556,N,VIIRS,n,2,307.02,5.37,D,0
11.99227,108.85605,339.79,0.58,0.52,2015-03-07,0537,N,VIIRS,n,2,296.66,16.17,D,0
11.99137,108.85114,338.7,0.58,0.52,2015-03-07,0537,N,VIIRS,n,2,295.89,16.17,D,0
11.90862,108.86047,305.62,0.45,0.39,2015-03-07,1811,N,VIIRS,n,2,290.35,1.11,N,0
11.94503,108.87259,345.89,0.61,0.54,2015-03-09,0640,N,VIIRS,n,2,291.63,8.03,D,0
11.9443,108.87463,343.85,0.61,0.54,2015-03-09,0640,N,VIIRS,n,2,292.74,11.57,D,0
11.9606,108.83846,331.66,0.47,0.4,2015-03-10,0621,N,VIIRS,n,2,303.25,3.82,D,0
11.92345,108.83733,340.85,0.47,0.4,2015-03-10,0621,N,VIIRS,n,2,311.44,5.75,D,0
11.92706,108.83663,346.75,0.47,0.4,2015-03-10,0621,N,VIIRS,n,2,311.14,5.75,D,0
11.9044,108.83049,336.81,0.4,0.37,2015-03-11,0602,N,VIIRS,l,2,309.43,4.92,D,0
11.90835,108.83361,341.68,0.4,0.37,2015-03-11,0602,N,VIIRS,l,2,311.74,8.22,D,0
11.92978,108.83787,331.51,0.4,0.37,2015-03-11,0602,N,VIIRS,l,2,305.09,2.98,D,0
11.90465,108.81825,306.47,0.4,0.37,2015-03-12,1817,N,VIIRS,n,2,286.78,1.22,N,0
11.91919,108.83601,300.96,0.47,0.64,2015-03-14,1740,N,VIIRS,n,2,288.8,0.54,N,0
11.93157,108.85408,337.16,0.38,0.36,2015-03-16,0608,N,VIIRS,n,2,305.01,3.15,D,0
11.90005,108.82404,302.18,0.39,0.44,2015-03-16,1842,N,VIIRS,n,2,291.69,0.48,N,0
11.96802,108.9,332.52,0.55,0.42,2015-03-17,0549,N,VIIRS,n,2,303.93,2.55,D,0
11.9015,108.86367,337.89,0.48,0.48,2015-03-20,0633,N,VIIRS,n,2,305.99,3.9,D,0
11.96842,108.80251,335.07,0.41,0.37,2015-03-21,0614,N,VIIRS,n,2,303.6,8.5,D,0
